,id,title,area,interpretability,doi
1184,3468,Constructing Procedural Graphs with Multiple Dependency Relations: A New Dataset and Baseline,,,10.18653/v1/2023.findings-acl.536
1185,3469,Multi-modal Sarcasm Generation: Dataset and Solution,,,10.18653/v1/2023.findings-acl.346
1186,3472,Is Anisotropy Truly Harmful? A Case Study on Text Clustering,Virtual Poster,,10.18653/v1/2023.acl-short.103
1187,3473,Zero-Shot Prompting for Implicit Intent Prediction and Recommendation with Commonsense Reasoning,Findings Spotlights I,,10.18653/v1/2023.findings-acl.17
1188,3475,Controlling the Extraction of Memorized Data from Large Language Models via Prompt-Tuning,Virtual Poster,,10.18653/v1/2023.acl-short.129
1189,3482,Importance of Synthesizing High-quality Data for Text-to-SQL Parsing,Virtual Poster,,10.18653/v1/2023.findings-acl.86
1190,3483,Trade-Offs Between Fairness and Privacy in Language Modeling,,,10.18653/v1/2023.findings-acl.434
1191,3484,LMentry: A Language Model Benchmark of Elementary Language Tasks,,,10.18653/v1/2023.findings-acl.666
1192,3486,Replace and Report: NLP Assisted Radiology Report Generation,Virtual Poster,,10.18653/v1/2023.findings-acl.683
1193,3487,A Cognitive Stimulation Dialogue System with Multi-source Knowledge Fusion for Elders with Cognitive Impairment,Posters,,10.18653/v1/2023.acl-long.593
1194,3490,FactKG: Fact Verification via Reasoning on Knowledge Graphs,Posters,,10.18653/v1/2023.acl-long.895
1195,3493,Measuring Intersectional Biases in Historical Documents,Virtual Poster,,10.18653/v1/2023.findings-acl.170
1196,3495,BUMP: A Benchmark of Unfaithful Minimal Pairs for Meta-Evaluation of Faithfulness Metrics,Posters,,10.18653/v1/2023.acl-long.716
1197,3497,CHEER: Centrality-aware High-order Event Reasoning Network for Document-level Event Causality Identification,Virtual Poster,,10.18653/v1/2023.acl-long.604
1198,3504,Compositional Generalization without Trees using Multiset Tagging and Latent Permutations,Posters,,10.18653/v1/2023.acl-long.810
1199,3506,Learning to Simulate Natural Language Feedback for Interactive Semantic Parsing,Posters,,10.18653/v1/2023.acl-long.177
1200,3512,Figurative Language Processing: A Linguistically Informed Feature Analysis of the Behavior of Language Models and Humans,Virtual Poster,,10.18653/v1/2023.findings-acl.622
1201,3517,SORTIE: Dependency-Aware Symbolic Reasoning for Logical Data-to-text Generation,,,10.18653/v1/2023.findings-acl.715
1202,3518,LI-RAGE: Late Interaction Retrieval Augmented Generation with Explicit Signals for Open-Domain Table Question Answering,Posters,,10.18653/v1/2023.acl-short.133
1203,3519,GNN-SL: Sequence Labeling Based on Nearest Examples via GNN,,,10.18653/v1/2023.findings-acl.803
1204,3523,It is a Bird Therefore it is a Robin: On BERT's Internal Consistency Between Hypernym Knowledge and Logical Words,,,
1205,3524,EPIC: Multi-Perspective Annotation of a Corpus of Irony,Posters,,10.18653/v1/2023.acl-long.774
1206,3526,Incomplete Utterance Rewriting as Sequential Greedy Tagging,,,10.18653/v1/2023.findings-acl.456
1207,3530,SIMMC-VR: A Task-oriented Multimodal Dialog Dataset with Situated and Immersive VR Streams,Posters,,10.18653/v1/2023.acl-long.345
1208,3533,Improving the Detection of Multilingual Online Attacks with Rich Social Media Data from Singapore,Multilingualism and Cross-Lingual NLP,False,10.18653/v1/2023.acl-long.711
1209,3536,Modular Transformers: Compressing Transformers into Modularized Layers for Flexible Efficient Inference,,,10.18653/v1/2023.findings-acl.664
1210,3537,An Inner Table Retriever for Robust Table Question Answering,Posters,,10.18653/v1/2023.acl-long.551
1211,3539,Learning Multi-Step Reasoning by Solving Arithmetic Tasks,Posters,,10.18653/v1/2023.acl-short.106
1212,3540,Tab-CoT: Zero-shot Tabular Chain of Thought,Virtual Poster,,10.18653/v1/2023.findings-acl.651
1213,3541,Learning Latent Relations for Temporal Knowledge Graph Reasoning,Virtual Poster,,10.18653/v1/2023.acl-long.705
1214,3542,Graph-based Relation Mining for Context-free Out-of-vocabulary Word Embedding Learning,Machine Learning for NLP,False,10.18653/v1/2023.acl-long.790
1215,3546,Open-WikiTable : Dataset for Open Domain Question Answering with Complex Reasoning over Table,Virtual Poster,,10.18653/v1/2023.findings-acl.526
1216,3547,Automated Refugee Case Analysis: A NLP Pipeline for Supporting Legal Practitioners,,,10.18653/v1/2023.findings-acl.187
1217,3548,Prompt-Guided Retrieval Augmentation for Non-Knowledge-Intensive Tasks,,,10.18653/v1/2023.findings-acl.693
1218,3549,Effective Contrastive Weighting for Dense Query Expansion,Posters,,10.18653/v1/2023.acl-long.710
1219,3557,A Call for Standardization and Validation of Text Style Transfer Evaluation,Virtual Poster,,10.18653/v1/2023.findings-acl.687
1220,3561,Commonsense Knowledge Transfer for Pre-trained Language Models,,,10.18653/v1/2023.findings-acl.368
1221,3562,Prediction and Calibration: Complex Reasoning over Knowledge Graph with Bi-directional Directed Acyclic Graph Neural Network,,,10.18653/v1/2023.findings-acl.450
1222,3563,Do PLMs Know and Understand Ontological Knowledge?,Virtual Poster,,10.18653/v1/2023.acl-long.173
1223,3571,ChatGPT for Zero-shot Dialogue State Tracking: A Solution or an Opportunity?,Posters,,10.18653/v1/2023.acl-short.81
1224,3572,Searching for Needles in a Haystack: On the Role of Incidental Bilingualism in PaLM's Translation Capability,Large Language Models,False,
1225,3576,Node Placement in Argument Maps: Modeling Unidirectional Relations in High & Low-Resource Scenarios,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",True,10.18653/v1/2023.acl-long.322
1226,3578,Coherent or Not? Stressing a Neural Language Model for Discourse Coherence in Multiple Languages,,,10.18653/v1/2023.findings-acl.680
1227,3579,MultiEMO: An Attention-Based Correlation-Aware Multimodal Fusion Framework for Emotion Recognition in Conversations,Virtual Poster,,10.18653/v1/2023.acl-long.824
1228,3590,An Integrated Approach for Political Bias Prediction and Explanation Based on Discursive Structure,,,10.18653/v1/2023.findings-acl.711
1229,3593,Re-appraising the Schema Linking for Text-to-SQL,Virtual Poster,,10.18653/v1/2023.findings-acl.53
1230,3596,Code-Switched Text Synthesis in Unseen Language Pairs,Virtual Poster,,10.18653/v1/2023.findings-acl.318
1231,3601,SQuARe: A Large-Scale Dataset of Sensitive Questions and Acceptable Responses Created through Human-Machine Collaboration,Resources and Evaluation,False,10.18653/v1/2023.acl-long.370
1232,3607,StoryARG: a corpus of narratives and personal experiences in argumentative texts,Posters,,10.18653/v1/2023.acl-long.132
1233,3608,Dealing with Semantic Underspecification in Multimodal NLP,Posters,,10.18653/v1/2023.acl-long.675
1234,3612,UMSE: Unified Multi-scenario Summarization Evaluation,,,10.18653/v1/2023.findings-acl.236
1235,3614,Hexatagging: Projective Dependency Parsing as Tagging,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2023.acl-short.124
1236,3615,An Annotated Dataset for Explainable Interpersonal Risk Factors of Mental Disturbance in Social Media Posts,Virtual Poster,,10.18653/v1/2023.findings-acl.757
1237,3616,So many design choices: Improving and interpreting neural agent communication in signaling games,,,10.18653/v1/2023.findings-acl.531
1238,3622,Data Sampling and (In)stability in Machine Translation Evaluation,,,10.18653/v1/2023.findings-acl.826
1239,3625,Causality-Guided Multi-Memory Interaction Network for Multivariate Stock Price Movement Prediction,Virtual Poster,,10.18653/v1/2023.acl-long.679
1240,3626,How About Kind of Generating Hedges using End-to-End Neural Models?,Virtual Poster,,10.18653/v1/2023.acl-long.50
1241,3627,In and Out-of-Domain Text Adversarial Robustness via Label Smoothing,Posters,,10.18653/v1/2023.acl-short.58
1242,3629,Modeling the Q-Diversity in a Min-max Play Game for Robust Optimization,Virtual Poster,,10.18653/v1/2023.findings-acl.8
1243,3630,Echoes from Alexandria: A Large Resource for Multilingual Book Summarization,Findings Spotlights I,,10.18653/v1/2023.findings-acl.54
1244,3633,Incorporating Graph Information in Transformer-based AMR Parsing,Findings Spotlights III,,10.18653/v1/2023.findings-acl.125
1245,3636,Model Interpretability and Rationale Extraction by Input Mask Optimization,Findings Spotlights III,,10.18653/v1/2023.findings-acl.867
1246,3637,On the Limitations of Simulating Active Learning,,,10.18653/v1/2023.findings-acl.269
1247,3638,Improved Instruction Ordering in Recipe-Grounded Conversation,Posters,,10.18653/v1/2023.acl-long.561
1248,3642,DualGATs: Dual Graph Attention Networks for Emotion Recognition in Conversations,Virtual Poster,,10.18653/v1/2023.acl-long.408
1249,3649,Medical Dialogue Generation via Dual Flow Modeling,Virtual Poster,,10.18653/v1/2023.findings-acl.423
1250,3654,Wasserstein-Fisher-Rao Embedding: Logical Query Embeddings with Local Comparison and Global Transport,,,10.18653/v1/2023.findings-acl.864
1251,3655,Large Language Models with Controllable Working Memory,Virtual Poster,,10.18653/v1/2023.findings-acl.112
1252,3656,"With a Little Push, NLI Models can Robustly and Efficiently Predict Faithfulness",Posters,,10.18653/v1/2023.acl-short.79
1253,3659,LMCap: Few-shot Multilingual Image Captioning by Retrieval Augmented Language Model Prompting,Virtual Poster,,10.18653/v1/2023.findings-acl.104
1254,3664,NonFactS: NonFactual Summary Generation for Factuality Evaluation in Document Summarization,Virtual Poster,,10.18653/v1/2023.findings-acl.400
1255,3667,Exploring Anisotropy and Outliers in Multilingual Language Models for Cross-Lingual Semantic Sentence Similarity,Virtual Poster,,10.18653/v1/2023.findings-acl.439
1256,3672,ESCOXLM-R: Multilingual Taxonomy-driven Pre-training for the Job Market Domain,Posters,,10.18653/v1/2023.acl-long.662
1257,3673,A Multi-task Learning Framework for Quality Estimation,,,10.18653/v1/2023.findings-acl.585
1258,3680,TemplateGEC: Improving Grammatical Error Correction with Detection Template,NLP Applications,False,10.18653/v1/2023.acl-long.380
1259,3682,Multi-lingual and Multi-cultural Figurative Language Understanding,,,10.18653/v1/2023.findings-acl.525
1260,3684,Z-Code++: A Pre-trained Language Model Optimized for Abstractive Summarization,Virtual Poster,,10.18653/v1/2023.acl-long.279
1261,3686,TADA: Efficient Task-Agnostic Domain Adaptation for Transformers,Virtual Poster,,10.18653/v1/2023.findings-acl.31
1262,3687,A Comparative Study on the Impact of Model Compression Techniques on Fairness in Language Models,Virtual Poster,,10.18653/v1/2023.acl-long.878
1263,3693,Morphological Inflection: A Reality Check,Posters,,10.18653/v1/2023.acl-long.335
1264,3698,Using counterfactual contrast to improve compositional generalization for multi-step quantitative reasoning,Virtual Poster,,10.18653/v1/2023.acl-long.834
1265,3699,Factually Consistent Summarization via Reinforcement Learning with Textual Entailment Feedback,Posters,,10.18653/v1/2023.acl-long.344
1266,3701,AMRs Assemble! Learning to Ensemble with Autoregressive Models for AMR Parsing,Posters,,10.18653/v1/2023.acl-short.137
1267,3704,Debiasing Generative Named Entity Recognition by Calibrating Sequence Likelihood,Posters,,10.18653/v1/2023.acl-short.98
1268,3705,Cross-lingual AMR Aligner: Paying Attention to Cross-Attention,Virtual Poster,,10.18653/v1/2023.findings-acl.109
1269,3709,A Needle in a Haystack: An Analysis of High-Agreement Workers on MTurk for Summarization,Posters,,10.18653/v1/2023.acl-long.835
1270,3713,Overcoming Catastrophic Forgetting in Massively Multilingual Continual Learning,,,10.18653/v1/2023.findings-acl.48
1271,3721,Denoising Bottleneck with Mutual Information Maximization for Video Multimodal Fusion,Posters,,10.18653/v1/2023.acl-long.124
1272,3724,Counterfactual Active Learning for Out-of-Distribution Generalization,Posters,,10.18653/v1/2023.acl-long.636
1273,3725,An Empirical Analysis of Leveraging Knowledge for Low-Resource Task-Oriented Semantic Parsing,,,10.18653/v1/2023.findings-acl.123
1274,3729,DIP: Dead code Insertion based Black-box Attack for Programming Language Model,Posters,,10.18653/v1/2023.acl-long.430
1275,3730,Do CoNLL-2003 Named Entity Taggers Still Work Well in 2023?,Posters,,10.18653/v1/2023.acl-long.459
1276,3733,Triggering Multi-Hop Reasoning for Question Answering in Language Models using Soft Prompts and Random Walks,,,10.18653/v1/2023.findings-acl.62
1277,3734,How do humans perceive adversarial text? A reality check on the validity and naturalness of word-based adversarial attacks,Virtual Poster,,10.18653/v1/2023.acl-long.491
1278,3736,A Fast Algorithm for Computing Prefix Probabilities,Posters,,10.18653/v1/2023.acl-short.6
1279,3738,Gloss-Free End-to-End Sign Language Translation,"Language Grounding to Vision, Robotics, and Beyond",False,10.18653/v1/2023.acl-long.722
1280,3750,A Novel Table-to-Graph Generation Approach for Document-Level Joint Entity and Relation Extraction,Virtual Poster,,10.18653/v1/2023.acl-long.607
1281,3752,Chain of Thought Prompting Elicits Knowledge Augmentation,,,10.18653/v1/2023.findings-acl.408
1282,3754,Grounding the Lexical Substitution Task in Entailment,,,10.18653/v1/2023.findings-acl.179
1283,3755,ReGen: Zero-Shot Text Classification via Training Data Generation with Progressive Dense Retrieval,,,10.18653/v1/2023.findings-acl.748
1284,3757,Neural Networks Against (and For) Self-Training: Classification with Small Labeled and Large Unlabeled Sets,,,10.18653/v1/2023.findings-acl.769
1285,3758,On Degrees of Freedom in Defining and Testing Natural Language Understanding,,,10.18653/v1/2023.findings-acl.861
1286,3759,Synthetic Text Generation with Differential Privacy: A Simple and Practical Recipe,Posters,,10.18653/v1/2023.acl-long.74
1287,3760,Language model acceptability judgements are not always robust to context,Posters,,10.18653/v1/2023.acl-long.333
1288,3763,(QA)$^2$: Question Answering with Questionable Assumptions,Posters,,
1289,3765,Similarity-Based Content Scoring - A more Classroom-Suitable Alternative to Instance-Based Scoring?,Findings Spotlights I,,10.18653/v1/2023.findings-acl.119
1290,3768,On Search Strategies for Document-Level Neural Machine Translation,,,10.18653/v1/2023.findings-acl.811
1291,3769,Tracing Linguistic Markers of Influence in a Large Online Organisation,Posters,,10.18653/v1/2023.acl-short.8
1292,3773,A Diverse Set of Freely Available Linguistic Resources for Turkish,Virtual Poster,,10.18653/v1/2023.acl-long.768
1293,3774,MeetingBank: A Benchmark Dataset for Meeting Summarization,Virtual Poster,,10.18653/v1/2023.acl-long.906
1294,3780,Silver Syntax Pre-training for Cross-Domain Relation Extraction,Virtual Poster,,10.18653/v1/2023.findings-acl.436
1295,3782,XL-LEXEME: WiC Pretrained Model for Cross-Lingual LEXical sEMantic changE,Posters,,10.18653/v1/2023.acl-short.135
1296,3784,"When Does Translation Require Context? A Data-driven, Multilingual Exploration",Posters,,10.18653/v1/2023.acl-long.36
1297,3786,Mitigating Label Biases for In-context Learning,Posters,,10.18653/v1/2023.acl-long.783
1298,3788,On the Correspondence between Compositionality and Imitation in Emergent Neural Communication,Virtual Poster,,10.18653/v1/2023.findings-acl.787
1299,3791,CLCL: Non-compositional Expression Detection with Contrastive Learning and Curriculum Learning,Semantics: Lexical,False,10.18653/v1/2023.acl-long.43
